pitcher_id,player,mean_arm_angle
608371,"Sims, Lucas",39.9584229390681
608372,"Sugano, Tomoyuki",40.972703296703294
608379,"Wacha, Michael",50.97004098360655
608566,"Márquez, Germán",40.65733104238259
608650,"Enns, Dietrich",48.742070116861434
608665,"Graveman, Kendall",41.968827160493824
608671,"Jankowski, Travis",68.06923076923077
608717,"Stratton, Chris",36.64330900243309
608718,"Suter, Brent",51.036280765724705
612434,"Castro, Miguel",11.495238095238095
614179,"Ruiz, José",45.22781456953642
615698,"Quantrill, Cal",44.56398601398602
620443,"Torrens, Luis",47.334782608695654
620454,"Castillo, José",39.158792650918635
621028,"Newman, Kevin",30.585294117647063
621051,"Wilson, Steven",47.60381861575179
621053,"Ferguson, Tyler",27.51263282172373
621057,"Garza, Justin",45.5
621107,"Eflin, Zach",23.825909494232477
621111,"Buehler, Walker",42.56023421588595
621112,"Blackburn, Paul",40.759963768115945
621114,"Burr, Ryan",58.52051282051283
621121,"McCullers Jr., Lance",24.703292568203196
621139,"Kriske, Brooks",45.85552325581395
621199,"Bowman, Matt",30.24798206278027
621237,"Alvarado, José",59.13581395348837
621242,"Díaz, Edwin",19.28803512623491
621244,"Berríos, José",38.596269907795474
621345,"Minter, A.J.",41.36702702702703
621363,"Poche, Colin",55.66803278688525
621366,"Borucki, Ryan",27.947486033519553
621381,"Strahm, Matt",30.590566037735847
621383,"Banks, Tanner",48.18340248962656
621512,"Nido, Tomás",44.7
622253,"Tate, Dillon",20.597841726618704
622379,"Castillo, Luis F.",12.556547619047619
622491,"Castillo, Luis",14.896561264822136
622503,"Crismatt, Nabil",35.52211538461538
622554,"Domínguez, Seranthony",31.642217700915563
622569,"Reyes, Pablo",28.761111111111113
622608,"Senzatela, Antonio",43.209164677804296
622663,"Severino, Luis",39.53273185060848
622761,"Mateo, Jorge",38.24
622780,"Perdomo, Angel",40.22361111111111
622786,"Tinoco, Jesus",20.99342105263158
623149,"Sewald, Paul",16.012449799196787
623167,"Flexen, Chris",64.91619613670133
623168,"Heineman, Tyler",60.816
623211,"Brazobán, Huascar",36.19392201834862
623352,"Hader, Josh",28.574852420306968
623433,"Anderson, Nick",46.261410788381745
623437,"Topa, Justin",10.429096638655462
623465,"Phillips, Evan",26.722826086956523
623474,"Herget, Jimmy",4.852654867256637
624133,"Suárez, Ranger",37.07721153846154
624431,"Trevino, Jose",58.97446808510639
624512,"McGuire, Reese",61.1235294117647
625643,"López, Reynaldo",40.60957446808511
628317,"Maeda, Kenta",40.472941176470584
628452,"Iglesias, Raisel",30.81704410011919
640448,"Finnegan, Kyle",49.99432989690722
640451,"Harvey, Hunter",43.68383233532934
640454,"Krook, Matt",27.585915492957746
640455,"Manaea, Sean",16.090412621359224
640462,"Puk, A.J.",26.489743589743586
640902,"Pereda, Jhonny",33.94857142857143
641154,"López, Pablo",35.2891719745223
641302,"Alexander, Tyler",32.87176148046608
641312,"Anderson, Shaun",44.89768518518518
641329,"Baker, Bryan",54.30021505376344
641343,"Bauers, Jake",50.34430379746835
641386,"Bowden, Ben",33.436898395721926
641401,"Brogdon, Connor",31.164605873261205
641482,"Cortes, Nestor",51.19348914858097
641540,"Dunning, Dane",38.916339869281046
641656,"Hamilton, Ian",36.2396255850234
641658,"Hampson, Garrett",58.166666666666664
641672,"Hatch, Thomas",42.65162907268171
641745,"Keller, Brad",46.847575757575754
641755,"Kinley, Tyler",45.91709090909091
641778,"Lauer, Eric",38.751842275371686
641793,"Littell, Zack",39.129644752960395
641816,"Mahle, Tyler",41.393765182186236
641835,"Mayza, Tim",40.510160427807484
641927,"Ober, Bailey",32.4258
641941,"Pagán, Emilio",42.458830022075055
642016,"Robert, Daniel",34.55607843137255
642048,"Saucedo, Tayler",25.38128078817734
642100,"Speier, Gabe",27.677323420074348
642121,"Sulser, Cole",41.48906882591093
642133,"Tellez, Rowdy",30.665217391304346
642152,"Trivino, Lou",34.568673050615594
642180,"Wade, Tyler",51.43888888888889
642207,"Williams, Devin",21.28476683937824
642215,"Wilson, Weston",28.430555555555557
642216,"Winans, Allan",28.519298245614035
642232,"Yarbrough, Ryan",12.929652996845427
642239,"Zastryzny, Rob",41.43895582329317
642397,"Soto, Gregory",36.32679814385151
642520,"Garabito, Gerson",43.51487603305785
642528,"Loáisiga, Jonathan",44.59057815845824
642547,"Peralta, Freddy",38.34824211670895
642585,"Bautista, Félix",65.82854864433811
642701,"Santana, Dennis",32.010892236384706
642708,"Rosario, Amed",38.021428571428565
642759,"Fernández, Julian",47.355555555555554
643338,"Green, Chad",46.13774647887324
643361,"Herget, Kevin",49.762569832402235
643377,"Jax, Griffin",43.173312883435585
643410,"Leiter Jr., Mark",50.406603773584905
643511,"Rogers, Tyler",-60.704191616766465
645261,"Alcantara, Sandy",31.690759341100843
645305,"Sánchez, Ali",47.15555555555555
645444,"Herrera, Jose",45.548148148148144
646242,"Díaz, Jhonathan",29.911538461538463
647315,"Pop, Zach",29.328346456692913
647336,"Soroka, Michael",32.7485935302391
647351,"Toro, Abraham",63.66
650489,"Castro, Willi",69.49166666666666
650556,"Abreu, Bryan",40.93945895522388
650633,"King, Michael",26.967244897959183
650644,"Civale, Aaron",42.121102661596964
650671,"Quijada, José",35.03658536585366
650893,"Cabrera, Génesis",45.11354166666667
650911,"Sánchez, Cristopher",29.563304552590267
655889,"Rodríguez, Manuel",47.43317865429235
656186,"Altavilla, Dan",24.664896073903
656222,"Beeks, Jalen",48.019121140142516
656234,"Bird, Jake",17.487460815047022
656240,"Blewett, Scott",44.95260196905767
656257,"Brigham, Jeff",37.15873015873016
656271,"Burke, Brock",40.87412280701754
656288,"Canning, Griffin",42.294862248696944
656302,"Cease, Dylan",50.898328902392706
656420,"Feyereisen, J.P.",44.287654320987656
656427,"Flaherty, Jack",27.011320015667838
656457,"Gilbert, Tyler",11.431520223152022
656458,"Gilbreath, Lucas",49.68888888888889
656464,"Ginkel, Kevin",41.78961303462322
656546,"Hoffman, Jeff",37.23740932642487
656550,"Holmes, Grant",38.77825865580448
656557,"Houck, Tanner",20.32349799732977
656577,"Jackson, Alex",41.112500000000004
656605,"Keller, Mitch",37.925421073247165
656629,"Kopech, Michael",46.32571428571429
656638,"Lange, Alex",40.0
656641,"Latz, Jacob",48.61254512635379
656686,"Martin, Corbin",43.45843373493976
656730,"Megill, Trevor",53.76207827260458
656731,"Megill, Tylor",35.37806661251015
656794,"Newcomb, Sean",30.738351498637602
656848,"Petersen, Michael",47.84198895027624
656849,"Peterson, David",40.50354124748491
656876,"Rasmussen, Drew",54.91474517565562
656896,"Rivera, Emmanuel",20.513333333333335
656945,"Scott, Tanner",34.57575360419397
656986,"Sousa, Bennett",54.51554332874829
657006,"Steele, Justin",44.668656716417914
657024,"Swanson, Erik",53.18203125
657044,"Thompson, Ryan",-8.39982332155477
657053,"Toussaint, Touki",31.049999999999997
657097,"Webb, Jacob",34.14647887323944
657240,"Merryweather, Julian",56.955524079320114
657277,"Webb, Logan",22.234537003932786
657376,"Schmidt, Clarke",35.09494290375204
657424,"Gage, Matt",50.847368421052636
657514,"Bernardino, Brennan",17.673496932515338
657571,"Ferguson, Caleb",45.54655367231638
657585,"Garrett, Reed",33.85268456375839
657612,"Hill, Tim",-24.177305825242716
657649,"Koenig, Jared",30.776659528907924
657746,"Ryan, Joe",25.113864187550526
657756,"Seabold, Connor",20.944525547445256
660271,"Ohtani, Shohei",35.38316498316498
660604,"Rangel, Alan",71.51034482758621
660644,"Bruján, Vidal",35.8235294117647
660730,"Rodríguez, Elvin",50.09274924471299
660761,"Suarez, José",41.047967479674796
660787,"De los Santos, Yerry",29.249575551782684
660825,"Bazardo, Eduard",44.54492078285181
660844,"Rivas, Leo",49.47777777777778
660853,"De Los Santos, Enyel",23.82488986784141
660896,"Alcala, Jorge",51.26881243063263
661395,"Duran, Jhoan",32.834405144694536
661403,"Clase, Emmanuel",51.301742627345845
661527,"Martinez, Seth",9.720481927710843
661563,"Gil, Luis",35.72964352720451
662253,"Muñoz, Andrés",29.208593750000002
663158,"Suarez, Robert",45.046840958605664
663321,"Hernandez, Nick",46.97956204379562
663362,"Waldron, Matt",32.580769230769235
663372,"Feltner, Ryan",41.01149425287356
663399,"Waddell, Brandon",40.6734375
663423,"Thornton, Trent",41.266310975609755
663432,"Rainey, Tanner",43.07483870967742
663436,"Martin, Davis",38.7449083503055
663455,"Pilkington, Konnor",29.391642651296827
663460,"Bubic, Kris",37.75208913649025
663462,"Campbell, Isaiah",43.85963302752293
663465,"Allard, Kolby",46.154635761589404
663474,"McKenzie, Triston",49.1650406504065
663485,"Sands, Cole",24.526851851851852
663542,"Hudson, Bryan",12.887106918238995
663546,"Hjelle, Sean",26.87755905511811
663554,"Mize, Casey",45.09385307346327
663558,"Morán, Jovani",49.595
663559,"Falter, Bailey",55.06007175807278
663562,"Davis, Noah",26.827091633466136
663568,"Kolek, Stephen",32.86413210445468
663574,"Santillan, Tony",26.47311320754717
663623,"Irvin, Jake",26.990011525163272
663671,"Enright, Nic",53.98116760828625
663687,"Harris, Hogan",54.24822916666667
663738,"Lynch IV, Daniel",36.079284164859004
663765,"Woodford, Jake",24.844961240310077
663767,"Shugart, Chase",35.23545051698671
663773,"Hoeing, Bryan",31.67099236641221
663795,"Hagenman, Justin",23.413636363636364
663804,"Kowar, Jackson",40.07946768060837
663855,"Hicks, Jordan",35.11351125938282
663878,"Pearson, Nate",39.84321428571429
663893,"Little, Brendon",33.172278133577315
663897,"Williams, Luke",51.394366197183096
663903,"Singer, Brady",25.375572201414897
663941,"Beck, Tristan",43.00983358547655
663947,"Holton, Tyler",40.94974772956609
663967,"Salazar, César",38.72727272727273
663969,"Phillips, Tyler",30.256029106029104
663978,"Paddack, Chris",47.62708333333333
663992,"Lovelady, Richard",20.198850574712644
664062,"Gonsolin, Tony",40.3055829228243
664068,"Kingery, Scott",
664076,"Cleavinger, Garrett",31.655909694555113
664123,"Effross, Scott",-5.162179487179487
664126,"Fairbanks, Pete",58.85834292289989
664129,"Hartlieb, Geoff",36.28165137614679
664139,"Gibaut, Ian",49.74948453608247
664141,"Brubaker, JT",45.72517006802721
664192,"Lucchesi, Joey",48.52584033613445
664199,"Clarke, Taylor",44.37028169014085
664208,"Maton, Phil",25.81548311990687
664285,"Valdez, Framber",41.73149389042176
664294,"Moreta, Dauri",45.15256410256411
664299,"Javier, Cristian",35.59146005509642
664351,"Contreras, Luis",47.5875
664747,"Díaz, Alexis",17.47098976109215
664849,"Young, Danny",14.834177215189875
664854,"Helsley, Ryan",62.34132841328413
664875,"Lawrence, Justin",-1.8645348837209301
664948,"Misiewicz, Anthony",49.476000000000006
664991,"Wolfram, Grant",42.43824228028504
665019,"Clemens, Kody",48.765
665152,"Kremer, Dean",43.46821298910851
665625,"Peguero, Elvis",21.197860962566846
665660,"Alvarado, Elvis",18.670098039215688
665665,"Sanmartin, Reiver",26.076
665795,"Cabrera, Edward",35.87372679676344
665871,"Assad, Javier",51.886141304347824
666120,"Anderson, Ian",63.27635467980296
666142,"Ragans, Cole",38.503550973654065
666157,"Lodolo, Nick",14.923825344091124
666168,"Thompson, Mason",35.8828125
666171,"Zeferjahn, Ryan",37.52667342799189
666200,"Luzardo, Jesús",32.92903720751822
666214,"Wentz, Joey",49.152454606590446
666215,"Whitley, Forrest",40.108984375
666277,"Soriano, George",27.221157684630736
666374,"Brash, Matt",30.258666666666663
666619,"Santos, Gregory",36.39090909090909
666659,"Lao, Sauryn",34.57763157894737
666661,"Morillo, Juan",46.236034482758626
666711,"Peguero, Joel",43.612698412698414
666808,"Doval, Camilo",15.607623762376239
666974,"Cano, Yennier",16.67635294117647
667297,"Nance, Tommy",41.69941176470588
667463,"King, John",28.693067846607672
667755,"Soriano, José",36.41558392790086
668390,"Winn, Cole",37.14220779220779
668670,"Rogers, Jake",34.00816326530612
668674,"Erceg, Lucas",41.30165562913908
668678,"Gallen, Zac",42.17592524734335
668716,"Murdock, Noah",16.632142857142856
668820,"Kranick, Max",42.268750000000004
668834,"McGee, Easton",24.780269058295964
668881,"Greene, Hunter",32.795371050698016
668909,"Williams, Gavin",34.94617725370863
668933,"Ashcraft, Graham",55.17002141327623
668941,"Romero, JoJo",30.509449760765552
668964,"Myers, Tobias",60.6599706744868
668970,"Hollowell, Gavin",10.055232558139535
668984,"Legumina, Casey",17.080731707317074
669020,"Rolison, Ryan",46.02671009771987
669022,"Gore, MacKenzie",45.060302677532015
669060,"Wilson, Bryse",39.678773584905656
669062,"Miller, Erik",32.02427385892116
669084,"Hall, DL",43.2578856152513
669093,"Estrada, Jeremiah",66.29037536092396
669160,"May, Dustin",21.070769940064547
669193,"Little, Jack",24.913636363636364
669194,"Nelson, Ryne",52.75566218809981
669199,"Bachar, Lake",36.02764471057884
669203,"Burnes, Corbin",41.14588701684836
669211,"Akin, Keegan",38.158434399117965
669212,"Morgan, Eli",43.25833333333333
669276,"Lee, Dylan",46.603377686796314
669302,"Gilbert, Logan",39.28455149501661
669308,"Reynolds, Sean",39.834210526315786
669330,"Wells, Tyler",48.99294117647058
669358,"Baz, Shane",36.631479967293544
669371,"Henry, Cole",22.903370786516852
669372,"Ginn, J.T.",44.72695152013147
669373,"Skubal, Tarik",49.67524831148192
669387,"Mlodzinski, Carmen",29.935802469135805
669391,"White, Owen",40.284873949579826
669422,"Sauer, Matt",44.532421875
669432,"Rogers, Trevor",22.397834493426142
669438,"Englert, Mason",40.431629834254146
669449,"Palisch, Jake",27.712500000000002
669450,"Hummel, Cooper",33.9
669456,"Bieber, Shane",38.94945848375451
669459,"Nelson, Kyle",43.79318181818182
669461,"Liberatore, Matthew",46.83462962962963
669467,"Pallante, Andre",57.683647009619406
669620,"Basso, Brady",52.54054054054054
669622,"Bender, Anthony",16.494508301404853
669674,"Long, Sam",49.923853211009174
669684,"Murphy, Chris",42.24948186528497
669704,"Strowd, Kade",45.73686006825938
669707,"Triolo, Jared",38.47391304347826
669711,"Weissert, Greg",16.280430107526882
669713,"Wesneski, Hayden",46.249015748031496
669717,"Wilson, Will",35.10769230769231
669721,"Daniel, Davis",50.78360655737705
669724,"Hanifee, Brenan",32.229768467475196
669854,"Blanco, Ronel",45.50189155107188
669920,"Alexander, Jason",21.51434384537131
669923,"Kirby, George",29.32088998763906
670032,"Lopez, Nicky",30.7625
670036,"Festa, Matt",33.44027565084227
670059,"Holderman, Colin",29.779372197309417
670102,"Francis, Bowden",39.193251533742334
670156,"Mastrobuoni, Miles",56.43478260869565
670167,"Schreiber, John",12.05863539445629
670174,"Winckowski, Josh",54.33381642512077
670280,"Bednar, David",39.020046082949314
670329,"Garcia, Rico",49.1384236453202
670766,"McCaughan, Darren",29.655813953488373
670810,"Gillaspie, Logan",45.72522522522522
670912,"Oviedo, Johan",26.34817073170732
670950,"Richards, Trevor",52.28534482758621
670955,"Uceta, Edwin",13.799034749034748
670970,"Morejon, Adrian",42.8508875739645
670990,"Ramírez, Yohan",29.939787234042555
671096,"Abbott, Andrew",47.52417677642981
671106,"Allen, Logan",36.22195723684211
671109,"Eder, Jake",37.69437086092716
671111,"Peralta, Sammy",
671131,"Rutledge, Jackson",31.642439862542957
671162,"Thomas, Connor",29.147058823529413
671212,"Boyle, Joe",32.53099850968703
671305,"Otañez, Michel",28.836363636363636
671737,"Bradley, Taj",53.721152882205516
671922,"Smith, Cade",37.402629016553064
672282,"Detmers, Reid",46.641015625
672335,"Pérez, Cionel",38.02745995423341
672391,"Ort, Kaleb",41.725761421319795
672456,"Montero, Keider",40.91949221949222
672578,"Hernández, Carlos",41.26297760210804
672582,"Zerpa, Angel",29.871177685950414
672710,"Contreras, Roansy",45.65211267605634
672724,"Peraza, Oswald",38.915
672782,"Gómez, Yoendrys",34.28998716302953
672841,"Vargas, Carlos",33.87108307045216
673380,"Núñez, Dedniel",39.19344262295082
673513,"Matsui, Yuki",55.256945917285265
673540,"Senga, Kodai",45.64737118822293
673820,"Piña, Robinson",29.80655737704918
673929,"Leasure, Jordan",53.12505050505051
673965,"Freeman, Caleb",45.817142857142855
674072,"Henry, Tommy",44.358878504672894
674285,"Salazar, Eduardo",35.06752293577981
674370,"Bido, Osvaldo",35.25557404326123
674384,"Núñez, Eduarniel",32.30883534136546
674444,"Cruz, Steven",32.798809523809524
674841,"Alvarez, Andrew",47.5962962962963
674944,"Guenther, Sean",44.564935064935064
675512,"Melton, Troy",36.48274336283186
675540,"Curry, Xzavion",61.11785714285714
675650,"Mercado, Michael",35.74823529411765
675848,"Mejia, Juan",37.727222222222224
675911,"Strider, Spencer",42.034646581691774
675919,"Raquet, Nick",
675989,"Bolton, Cody",38.495
676051,"Heuer, Codi",29.039080459770116
676070,"Amaya, Jacob",44.68333333333334
676083,"Junk, Janson",52.15277777777778
676092,"Snider, Collin",18.63501048218029
676106,"Hancock, Emerson",19.167335907335907
676130,"Buttó, José",37.713029989658736
676206,"Tarnok, Freddy",47.00923076923077
676254,"Walker, Ryan",18.07364161849711
676263,"Dreyer, Jack",56.30827586206897
676272,"Miller, Bobby",45.14224137931034
676282,"Cantillo, Joey",53.58755760368663
676395,"Garcia, Robert",26.112009512485137
676428,"Hurter, Brant",28.899382716049384
676440,"Bibee, Tanner",53.79442929489676
676467,"Gordon, Colton",30.729369513168397
676475,"Burleson, Alec",54.785714285714285
676477,"Whitlock, Garrett",39.52874531835206
676508,"Casparius, Ben",46.523613312202855
676510,"Hoffman, Nolan",6.492307692307692
676534,"Faucher, Calvin",43.211484290357525
676571,"Poulin, PJ",15.94890510948905
676604,"Zuber, Tyler",35.501224489795916
676609,"Caballero, José",41.44642857142857
676617,"O'Brien, Riley",28.503685092127306
676661,"Lazar, Max",53.214400000000005
676664,"Sears, JP",25.053094910591472
676679,"Vázquez, Luis",53.28695652173913
676680,"Cosgrove, Tom",21.05
676684,"Vest, Will",52.478470824949696
676701,"Trejo, Alan",37.6125
676702,"Stratton, Hunter",38.01829268292683
676724,"Young, Jared",40.13636363636363
676742,"Sanders, Cam",35.09814814814815
676755,"Mattson, Isaac",49.58979591836735
676760,"Marinaccio, Ron",28.392537313432836
676775,"Winn, Keaton",41.07252747252747
676801,"McCormick, Chas",50.166666666666664
676879,"Ashby, Aaron",49.99120879120879
676917,"Cavalli, Cade",44.71796875
676961,"Boushley, Caleb",43.213086770981505
676962,"Brown, Ben",44.97656160458453
676969,"de Geus, Brett",29.180851063829788
676974,"Meyer, Max",36.93474494706448
676979,"Crochet, Garrett",34.917728431015654
677020,"Walker, Josh",39.80652173913043
677161,"Kelly, Zack",36.20451467268623
677649,"Duran, Ezequiel",61.06818181818182
677651,"Garcia, Luis",37.68860759493671
677865,"Bruihl, Justin",29.318357487922704
677944,"Cecconi, Slade",39.76982911019446
677952,"Ashcraft, Braxton",41.1755787037037
677955,"Hill, Jaden",24.462145110410095
677958,"Rocker, Kumar",29.74303460514641
677960,"Weathers, Ryan",43.73399014778325
677976,"Dobnak, Randy",22.69240506329114
678011,"Seigler, Anthony",37.70909090909091
678020,"Halvorsen, Seth",44.34166666666667
678022,"Perkins, Jack",29.262323390894817
678024,"Vasil, Mike",30.111096075778075
678215,"Arias, Luarbert",36.6231884057971
678226,"Hernández, Daysbel",40.72082738944365
678316,"Cruz, Omar",49.04938271604938
678368,"Bellozo, Valente",45.72714636140638
678394,"Bello, Brayan",32.35739795918368
678495,"Rodríguez, Randy",39.59839108910891
678606,"Ferrer, Jose A.",31.808521057786482
678692,"Henriquez, Ronny",42.00766871165644
678821,"Peralta, Luis",27.34621848739496
678906,"Teng, Kai-Wei",23.724355300859596
679358,"Orze, Eric",45.34399350649351
679775,"Backhus, Kyle",9.280303030303031
679883,"Avila, Luinder",50.78378378378378
679885,"Martinez, Justin",37.88880597014926
679922,"Duran, Carlos",22.49259259259259
680573,"Woods Richardson, Simeon",46.589477124183006
680604,"Castaño, Blas",26.642
680684,"Hoglund, Gunnar",48.92559414990859
680689,"Richardson, Lyon",31.300445103857566
680694,"Bradish, Kyle",56.84909090909091
680701,"Rooney, John",15.443478260869565
680702,"Gerber, Joey",
680704,"Sandlin, Nick",11.822413793103449
680729,"McDaniels, Garrett",48.03507853403142
680730,"Parker, Mitchell",60.524339933993396
680732,"Burke, Sean",42.11315028901734
680735,"Cox, Austin",52.79882629107981
680736,"Wrobleski, Justin",36.9954347826087
680742,"Bowlan, Jonathan",41.319012797074954
680755,"Fisher, Braydon",48.691553544494724
680767,"Vodnik, Victor",40.22837326607818
680837,"Fitzgerald, Ryan",41.166666666666664
680862,"MacIver, Willie",49.138888888888886
680880,"Holman, Grant",39.70877659574468
680885,"Schwellenbach, Spencer",35.81519389701208
680951,"Nikhazy, Doug",44.77407407407408
681006,"Simpson, Josh",25.90639175257732
681146,"Bride, Jonah",20.38053097345133
681151,"Murray, Jayden",30.535714285714285
681168,"Curvelo, Luis",33.86728624535316
681190,"Vásquez, Randy",36.220883977900556
681217,"Silseth, Chase",33.12096774193548
681293,"Arrighetti, Spencer",21.50339805825243
681343,"Smith, Shane",33.32893575282001
681347,"Burrows, Mike",48.0775
681432,"Little, Luke",19.403947368421054
681517,"Leahy, Kyle",45.26285211267606
681676,"Fernandez, Ryan",55.948214285714286
681751,"Estrada, Lazaro",48.60672268907563
681799,"Roberts, Ethan",31.25416666666667
681810,"Warren, Austin",26.993835616438357
681857,"Olson, Reese",36.511475409836066
681867,"Criswell, Cooper",9.30036231884058
681869,"Dubin, Shawn",35.52717842323651
